case,id,sex,deg,yrdeg,field,startyr,year,rank,admin,salary
9570,852,M,PhD,74,Arts,75,83,Assoc,0,2827.0
9571,852,M,PhD,74,Arts,75,84,Assoc,0,3020.0
9572,852,M,PhD,74,Arts,75,85,Assoc,0,3020.0
9573,852,M,PhD,74,Arts,75,86,Assoc,0,3389.0
9574,852,M,PhD,74,Arts,75,87,Full,0,3662.0
9575,852,M,PhD,74,Arts,75,88,Full,0,4105.0
9576,852,M,PhD,74,Arts,75,89,Full,0,4651.0
9577,852,M,PhD,74,Arts,75,90,Full,0,5010.0
9578,852,M,PhD,74,Arts,75,91,Full,0,5394.0
9579,852,M,PhD,74,Arts,75,92,Full,1,6404.0
9580,852,M,PhD,74,Arts,75,93,Full,1,6590.0
9581,852,M,PhD,74,Arts,75,94,Full,1,6590.0
9582,852,M,PhD,74,Arts,75,95,Full,1,6878.0
9583,853,M,PhD,60,Other,62,76,Full,0,2196.0
9584,853,M,PhD,60,Other,62,77,Full,0,2419.0
9585,853,M,PhD,60,Other,62,78,Full,0,2544.0
9586,853,M,PhD,60,Other,62,79,Full,0,2850.0
9587,853,M,PhD,60,Other,62,80,Full,0,3058.0
9588,853,M,PhD,60,Other,62,81,Full,0,3369.0
9589,853,M,PhD,60,Other,62,82,Full,0,3369.0
9590,853,M,PhD,60,Other,62,83,Full,0,3658.0
9591,853,M,PhD,60,Other,62,84,Full,0,3906.0
9592,853,M,PhD,60,Other,62,85,Full,0,3906.0
9593,853,M,PhD,60,Other,62,86,Full,0,4023.0
9594,853,M,PhD,60,Other,62,87,Full,0,4225.0
9595,853,M,PhD,60,Other,62,88,Full,0,4285.0
9596,853,M,PhD,60,Other,62,89,Full,0,4520.0
9597,853,M,PhD,60,Other,62,90,Full,0,4664.0
9598,853,M,PhD,60,Other,62,91,Full,0,5022.0
9599,853,M,PhD,60,Other,62,92,Full,0,5318.0
9600,853,M,PhD,60,Other,62,93,Full,0,5472.0
9601,853,M,PhD,60,Other,62,94,Full,0,5472.0
9602,853,M,PhD,60,Other,62,95,Full,0,5631.0
9603,854,M,PhD,71,Prof,83,83,Assoc,0,4664.0
9604,854,M,PhD,71,Prof,83,84,Assoc,0,4908.0
9605,854,M,PhD,71,Prof,83,85,Assoc,0,4908.0
9606,854,M,PhD,71,Prof,83,86,Full,0,5669.0
9607,854,M,PhD,71,Prof,83,87,Full,0,5953.0
9608,854,M,PhD,71,Prof,83,88,Full,0,6126.0
9609,854,M,PhD,71,Prof,83,89,Full,0,6649.0
9610,854,M,PhD,71,Prof,83,90,Full,0,7583.0
9611,854,M,PhD,71,Prof,83,91,Full,0,8049.0
9612,854,M,PhD,71,Prof,83,92,Full,0,8402.0
9613,854,M,PhD,71,Prof,83,93,Full,0,8646.0
9614,854,M,PhD,71,Prof,83,94,Full,0,8646.0
9615,854,M,PhD,71,Prof,83,95,Full,0,9420.0
9616,855,F,PhD,69,Arts,68,76,Assoc,0,1772.727
9617,855,F,PhD,69,Arts,68,77,Assoc,0,2019.0
9618,855,F,PhD,69,Arts,68,78,Assoc,0,2136.0
9619,855,F,PhD,69,Arts,68,79,Assoc,0,2411.0
9620,855,F,PhD,69,Arts,68,80,Assoc,0,2597.0
9621,855,F,PhD,69,Arts,68,81,Full,0,2920.0
9622,855,F,PhD,69,Arts,68,82,Full,0,3048.0
9623,855,F,PhD,69,Arts,68,83,Full,0,3248.485
9624,855,F,PhD,69,Arts,68,84,Full,0,3386.0
9625,855,F,PhD,69,Arts,68,85,Full,0,3386.0
9626,855,F,PhD,69,Arts,68,86,Full,0,3487.0
9627,855,F,PhD,69,Arts,68,87,Full,0,3662.0
9628,855,F,PhD,69,Arts,68,88,Full,0,4105.0
9629,855,F,PhD,69,Arts,68,89,Full,0,4330.0
9630,855,F,PhD,69,Arts,68,90,Full,0,4731.0
9631,855,F,PhD,69,Arts,68,91,Full,0,5095.0
9632,855,F,PhD,69,Arts,68,92,Full,0,5318.0
9633,855,F,PhD,69,Arts,68,93,Full,0,5318.0
9634,855,F,PhD,69,Arts,68,94,Full,0,5318.0
9635,855,F,PhD,69,Arts,68,95,Full,0,5551.0
9636,856,M,PhD,75,Other,76,76,Assist,0,1667.0
9637,856,M,PhD,75,Other,76,77,Assist,0,1515.0
9638,856,M,PhD,75,Other,76,78,Assist,0,2084.0
9639,856,M,PhD,75,Other,76,79,Assist,0,2233.333
9640,856,M,PhD,75,Other,76,80,Assist,0,2756.0
9641,856,M,PhD,75,Other,76,81,Assist,0,3048.0
9642,856,M,PhD,75,Other,76,82,Assist,0,3182.0
9643,856,M,PhD,75,Other,76,83,Assoc,0,3455.0
9644,856,M,PhD,75,Other,76,84,Assoc,0,3901.0
9645,856,M,PhD,75,Other,76,85,Assoc,0,3901.0
9646,856,M,PhD,75,Other,76,86,Assoc,0,4254.0
9647,856,M,PhD,75,Other,76,87,Full,0,4598.0
9648,856,M,PhD,75,Other,76,88,Full,0,5235.0
9649,856,M,PhD,75,Other,76,89,Full,0,5763.0
9650,856,M,PhD,75,Other,76,90,Full,0,6120.0
9651,856,M,PhD,75,Other,76,91,Full,0,6684.0
9652,856,M,PhD,75,Other,76,92,Full,0,6977.0
9653,856,M,PhD,75,Other,76,93,Full,0,7388.0
9654,856,M,PhD,75,Other,76,94,Full,0,7388.0
9655,856,M,PhD,75,Other,76,95,Full,0,7712.0
9656,858,M,PhD,56,Arts,62,76,Full,0,3135.821
9657,858,M,PhD,56,Arts,62,77,Full,0,3294.0
9658,858,M,PhD,56,Arts,62,78,Full,0,3387.0
9659,858,M,PhD,56,Arts,62,79,Full,0,3606.0
9660,858,M,PhD,56,Arts,62,80,Full,0,3852.0
9661,858,M,PhD,56,Arts,62,81,Full,0,4174.0
9662,858,M,PhD,56,Arts,62,82,Full,0,4215.152
9663,858,M,PhD,56,Arts,62,83,Full,0,4404.0
9664,858,M,PhD,56,Arts,62,84,Full,0,4636.0
9665,858,M,PhD,56,Arts,62,85,Full,0,4636.0
9666,858,M,PhD,56,Arts,62,86,Full,0,5129.0
9667,858,M,PhD,56,Arts,62,87,Full,0,5387.0
9668,858,M,PhD,56,Arts,62,88,Full,0,5543.0
9669,858,M,PhD,56,Arts,62,89,Full,0,5931.0
9670,858,M,PhD,56,Arts,62,90,Full,0,6208.0
9671,858,M,PhD,56,Arts,62,91,Full,0,6496.0
9672,858,M,PhD,56,Arts,62,92,Full,0,6684.0
9673,858,M,PhD,56,Arts,62,93,Full,0,6878.0
9674,858,M,PhD,56,Arts,62,94,Full,0,6878.0
9675,858,M,PhD,56,Arts,62,95,Full,0,7283.0
9676,859,M,PhD,68,Other,68,76,Assoc,0,1772.5
9677,859,M,PhD,68,Other,68,77,Assoc,0,2018.75
9678,859,M,PhD,68,Other,68,78,Assoc,0,2136.0
9679,859,M,PhD,68,Other,68,79,Assoc,0,2278.846
9680,859,M,PhD,68,Other,68,80,Assoc,0,2464.0
9681,859,M,PhD,68,Other,68,81,Assoc,0,2642.0
9682,859,M,PhD,68,Other,68,82,Assoc,0,2642.0
9683,859,M,PhD,68,Other,68,83,Assoc,0,2787.0
9684,859,M,PhD,68,Other,68,84,Assoc,0,2935.0
9685,859,M,PhD,68,Other,68,85,Assoc,0,2935.0
9686,859,M,PhD,68,Other,68,86,Assoc,0,3022.0
9687,859,M,PhD,68,Other,68,87,Assoc,0,3174.0
9688,859,M,PhD,68,Other,68,88,Assoc,0,3361.0
9689,859,M,PhD,68,Other,68,89,Assoc,0,3700.0
9690,859,M,PhD,68,Other,68,90,Assoc,0,3873.0
9691,859,M,PhD,68,Other,68,91,Assoc,0,4544.0
9692,859,M,PhD,68,Other,68,92,Assoc,0,4676.0
9693,859,M,PhD,68,Other,68,93,Assoc,0,4812.0
9694,859,M,PhD,68,Other,68,94,Full,0,4951.0
9695,859,M,PhD,68,Other,68,95,Full,0,5242.0
9696,860,F,PhD,74,Other,77,77,Assist,0,1866.0
9697,860,F,PhD,74,Other,77,78,Assist,0,1980.0
9698,860,F,PhD,74,Other,77,79,Assist,0,2202.0
9699,860,F,PhD,74,Other,77,80,Assoc,0,2376.0
9700,860,F,PhD,74,Other,77,81,Assoc,0,2605.0
9701,860,F,PhD,74,Other,77,82,Assoc,0,2605.0
9702,860,F,PhD,74,Other,77,83,Assoc,0,2827.0
9703,860,F,PhD,74,Other,77,84,Assoc,0,3290.0
9704,860,F,PhD,74,Other,77,85,Assoc,0,3290.0
9705,860,F,PhD,74,Other,77,86,Assoc,0,3640.0
9706,860,F,PhD,74,Other,77,87,Assoc,0,3822.0
9707,860,F,PhD,74,Other,77,88,Full,0,4165.0
9708,860,F,PhD,74,Other,77,89,Full,0,4651.0
9709,860,F,PhD,74,Other,77,90,Full,0,4939.0
9710,860,F,PhD,74,Other,77,91,Full,1,5318.0
9711,860,F,PhD,74,Other,77,92,Full,0,5472.0
9712,860,F,PhD,74,Other,77,93,Full,0,5794.0
9713,860,F,PhD,74,Other,77,94,Full,0,5794.0
9714,860,F,PhD,74,Other,77,95,Full,0,6223.0
9715,862,M,PhD,76,Prof,86,86,Assoc,0,3798.667
9716,862,M,PhD,76,Prof,86,87,Assoc,0,4347.0
9717,862,M,PhD,76,Prof,86,88,Assoc,0,4347.0
9718,862,M,PhD,76,Prof,86,89,Assoc,0,4786.0
9719,862,M,PhD,76,Prof,86,90,Assoc,0,5458.0
9720,862,M,PhD,76,Prof,86,91,Assoc,0,6054.0
9721,862,M,PhD,76,Prof,86,92,Assoc,0,6287.0
9722,862,M,PhD,76,Prof,86,93,Assoc,0,6469.0
9723,862,M,PhD,76,Prof,86,94,Assoc,0,6469.0
9724,862,M,PhD,76,Prof,86,95,Assoc,0,6684.0
9725,863,M,PhD,78,Other,78,78,Assist,0,2112.0
9726,863,M,PhD,78,Other,78,79,Assist,0,2346.0
9727,863,M,PhD,78,Other,78,80,Assist,0,2613.0
9728,863,M,PhD,78,Other,78,81,Assist,0,3005.0
9729,863,M,PhD,78,Other,78,82,Assist,0,3417.0
9730,863,M,PhD,78,Other,78,83,Assist,0,3928.0
9731,863,M,PhD,78,Other,78,84,Assoc,0,4378.0
9732,863,M,PhD,78,Other,78,85,Assoc,0,4378.0
9733,863,M,PhD,78,Other,78,86,Assoc,0,5354.0
9734,863,M,PhD,78,Other,78,87,Assoc,0,5623.0
9735,863,M,PhD,78,Other,78,88,Assoc,0,5953.0
9736,863,M,PhD,78,Other,78,89,Assoc,0,6745.0
9737,863,M,PhD,78,Other,78,90,Full,0,7583.0
9738,863,M,PhD,78,Other,78,91,Full,0,8523.0
9739,863,M,PhD,78,Other,78,92,Full,0,9025.0
9740,863,M,PhD,78,Other,78,93,Full,0,10604.0
9741,863,M,PhD,78,Other,78,94,Full,0,10604.0
9742,863,M,PhD,78,Other,78,95,Full,0,10316.0
9743,864,M,PhD,63,Other,68,76,Assoc,0,2448.0
9744,864,M,PhD,63,Other,68,77,Assoc,0,2653.0
9745,864,M,PhD,63,Other,68,78,Assoc,0,2786.0
9746,864,M,PhD,63,Other,68,81,Assoc,0,3671.0
9747,864,M,PhD,63,Other,68,82,Assoc,0,3671.0
9748,864,M,PhD,63,Other,68,83,Assoc,0,3873.0
9749,864,M,PhD,63,Other,68,84,Assoc,0,3962.0
9750,864,M,PhD,63,Other,68,85,Assoc,0,3962.0
9751,864,M,PhD,63,Other,68,86,Assoc,0,4081.0
9752,864,M,PhD,63,Other,68,87,Assoc,0,4285.0
9753,864,M,PhD,63,Other,68,88,Assoc,0,4285.0
9754,864,M,PhD,63,Other,68,89,Assoc,0,4520.0
9755,864,M,PhD,63,Other,68,90,Assoc,0,4664.0
9756,864,M,PhD,63,Other,68,91,Assoc,0,4743.0
9757,864,M,PhD,63,Other,68,92,Assoc,0,4743.0
9758,864,M,PhD,63,Other,68,93,Assoc,0,4812.0
9759,864,M,PhD,63,Other,68,94,Assoc,0,4812.0
9760,864,M,PhD,63,Other,68,95,Assoc,0,4982.0
9761,865,M,PhD,85,Other,90,90,Assist,0,3814.0
9762,865,M,PhD,85,Other,90,91,Assist,0,4048.0
9763,865,M,PhD,85,Other,90,92,Assist,0,4165.0
9764,865,M,PhD,85,Other,90,93,Assist,0,4225.0
9765,865,M,PhD,85,Other,90,94,Assist,0,4225.0
9766,865,M,PhD,85,Other,90,95,Assist,0,4348.0
9767,866,F,PhD,73,Arts,72,76,Assist,0,1412.0
9768,866,F,PhD,73,Arts,72,77,Assist,0,1536.0
9769,866,F,PhD,73,Arts,72,78,Assist,0,1644.0
9770,866,F,PhD,73,Arts,72,79,Assoc,0,2038.667
9771,866,F,PhD,73,Arts,72,80,Assoc,0,2205.0
9772,866,F,PhD,73,Arts,72,81,Assoc,0,2425.0
9773,866,F,PhD,73,Arts,72,82,Assoc,0,2532.0
9774,866,F,PhD,73,Arts,72,83,Full,0,3092.0
9775,866,F,PhD,73,Arts,72,84,Full,0,3337.0
9776,866,F,PhD,73,Arts,72,85,Full,0,3337.0
9777,866,F,PhD,73,Arts,72,86,Full,0,3909.0
9778,866,F,PhD,73,Arts,72,87,Full,0,4105.0
9779,866,F,PhD,73,Arts,72,88,Full,0,4669.0
9780,866,F,PhD,73,Arts,72,89,Full,0,6370.0
9781,866,F,PhD,73,Arts,72,90,Full,0,6480.0
9782,866,F,PhD,73,Arts,72,91,Full,0,7388.0
9783,866,F,PhD,73,Arts,72,92,Full,0,7602.0
9784,866,F,PhD,73,Arts,72,93,Full,0,7823.0
9785,866,F,PhD,73,Arts,72,94,Full,0,8049.0
9786,866,F,PhD,73,Arts,72,95,Full,0,8283.0
9787,867,F,PhD,86,Other,91,91,Assist,0,3996.0
9788,867,F,PhD,86,Other,91,92,Assist,0,3996.0
9789,867,F,PhD,86,Other,91,93,Assist,0,4112.0
9790,867,F,PhD,86,Other,91,94,Assist,0,4112.0
9791,867,F,PhD,86,Other,91,95,Assist,0,4353.0
9792,868,M,PhD,63,Other,72,76,Full,0,2894.0
9793,868,M,PhD,63,Other,72,77,Full,0,3340.0
9794,868,M,PhD,63,Other,72,78,Full,0,3528.0
9795,868,M,PhD,63,Other,72,79,Full,0,3957.0
9796,868,M,PhD,63,Other,72,80,Full,0,4276.0
9797,868,M,PhD,63,Other,72,81,Full,0,4817.0
9798,868,M,PhD,63,Other,72,82,Full,0,4817.0
9799,868,M,PhD,63,Other,72,83,Full,0,5305.0
9800,868,M,PhD,63,Other,72,84,Full,0,5746.0
9801,868,M,PhD,63,Other,72,85,Full,0,5746.0
9802,868,M,PhD,63,Other,72,86,Full,0,6356.0
9803,868,M,PhD,63,Other,72,87,Full,0,6675.0
9804,868,M,PhD,63,Other,72,88,Full,0,7591.0
9805,868,M,PhD,63,Other,72,89,Full,0,7893.0
9806,868,M,PhD,63,Other,72,90,Full,0,8262.0
9807,868,M,PhD,63,Other,72,91,Full,0,8646.0
9808,868,M,PhD,63,Other,72,92,Full,0,8896.0
9809,868,M,PhD,63,Other,72,93,Full,0,9154.0
9810,868,M,PhD,63,Other,72,94,Full,0,9154.0
9811,868,M,PhD,63,Other,72,95,Full,0,9420.0
9812,869,M,PhD,61,Other,61,76,Full,0,3254.444
9813,869,M,PhD,61,Other,61,77,Full,0,3612.0
9814,869,M,PhD,61,Other,61,78,Full,0,3809.0
9815,869,M,PhD,61,Other,61,79,Full,0,4334.0
9816,869,M,PhD,61,Other,61,80,Full,1,4663.0
9817,869,M,PhD,61,Other,61,81,Full,1,5167.0
9818,869,M,PhD,61,Other,61,82,Full,1,5317.0
9819,869,M,PhD,61,Other,61,83,Full,1,5771.0
9820,869,M,PhD,61,Other,61,84,Full,1,6076.0
9821,869,M,PhD,61,Other,61,85,Full,1,6076.0
9822,869,M,PhD,61,Other,61,86,Full,1,6721.0
9823,869,M,PhD,61,Other,61,87,Full,1,7060.0
9824,869,M,PhD,61,Other,61,88,Full,1,7162.0
9825,869,M,PhD,61,Other,61,89,Full,1,7661.0
9826,869,M,PhD,61,Other,61,90,Full,1,7905.0
9827,869,M,PhD,61,Other,61,91,Full,0,8039.0
9828,869,M,PhD,61,Other,61,92,Full,0,8155.0
9829,869,M,PhD,61,Other,61,93,Full,0,8272.0
9830,869,M,PhD,61,Other,61,94,Full,0,8272.0
9831,869,M,PhD,61,Other,61,95,Full,0,8392.0
9832,870,M,PhD,67,Other,79,79,Full,0,3063.0
9833,870,M,PhD,67,Other,79,80,Full,0,3292.0
9834,870,M,PhD,67,Other,79,81,Full,0,3667.0
9835,870,M,PhD,67,Other,79,82,Full,0,3773.0
9836,870,M,PhD,67,Other,79,83,Full,0,3980.0
9837,870,M,PhD,67,Other,79,84,Full,0,4130.0
9838,870,M,PhD,67,Other,79,85,Full,0,4130.0
9839,870,M,PhD,67,Other,79,86,Full,0,4254.0
9840,870,M,PhD,67,Other,79,87,Full,0,4469.0
9841,870,M,PhD,67,Other,79,88,Full,0,4598.0
9842,870,M,PhD,67,Other,79,89,Full,0,4919.0
9843,870,M,PhD,67,Other,79,90,Full,0,5223.0
9844,870,M,PhD,67,Other,79,91,Full,0,5705.0
9845,870,M,PhD,67,Other,79,92,Full,0,6040.0
9846,870,M,PhD,67,Other,79,93,Full,0,6216.0
9847,870,M,PhD,67,Other,79,94,Full,0,6676.0
9848,870,M,PhD,67,Other,79,95,Full,0,8327.0
9849,871,M,PhD,71,Other,71,76,Full,0,2601.0
9850,871,M,PhD,71,Other,71,77,Full,0,2888.0
9851,871,M,PhD,71,Other,71,78,Full,0,3021.0
9852,871,M,PhD,71,Other,71,79,Full,0,3410.0
9853,871,M,PhD,71,Other,71,80,Full,0,3698.0
9854,871,M,PhD,71,Other,71,81,Full,0,4174.0
9855,871,M,PhD,71,Other,71,82,Full,0,4421.0
9856,871,M,PhD,71,Other,71,83,Full,0,4664.0
9857,871,M,PhD,71,Other,71,84,Full,0,4981.0
9858,871,M,PhD,71,Other,71,85,Full,0,4981.0
9859,871,M,PhD,71,Other,71,86,Full,0,5431.0
9860,871,M,PhD,71,Other,71,87,Full,0,5703.0
9861,871,M,PhD,71,Other,71,88,Full,0,5870.0
9862,871,M,PhD,71,Other,71,89,Full,0,6190.0
9863,871,M,PhD,71,Other,71,90,Full,0,6388.0
9864,871,M,PhD,71,Other,71,91,Full,0,6496.0
9865,871,M,PhD,71,Other,71,92,Full,0,6496.0
9866,871,M,PhD,71,Other,71,93,Full,0,6781.0
9867,871,M,PhD,71,Other,71,94,Full,0,6781.0
9868,871,M,PhD,71,Other,71,95,Full,0,6977.0
9869,872,M,PhD,59,Other,65,76,Assoc,0,2089.0
9870,872,M,PhD,59,Other,65,77,Assoc,0,2296.0
9871,872,M,PhD,59,Other,65,78,Assoc,0,2378.0
9872,872,M,PhD,59,Other,65,79,Full,0,2715.0
9873,872,M,PhD,59,Other,65,80,Full,0,2964.0
9874,872,M,PhD,59,Other,65,81,Full,0,3322.0
9875,872,M,PhD,59,Other,65,82,Full,0,3551.515
9876,872,M,PhD,59,Other,65,83,Full,0,3710.0
9877,872,M,PhD,59,Other,65,84,Full,0,4195.0
9878,872,M,PhD,59,Other,65,85,Full,0,4195.0
9879,872,M,PhD,59,Other,65,86,Full,0,4321.0
9880,872,M,PhD,59,Other,65,87,Full,0,4538.0
9881,872,M,PhD,59,Other,65,88,Full,0,4669.0
9882,872,M,PhD,59,Other,65,89,Full,0,5116.176
9883,872,M,PhD,59,Other,65,90,Full,0,5381.0
9884,872,M,PhD,59,Other,65,91,Full,0,5712.0
9885,872,M,PhD,59,Other,65,92,Full,0,5878.0
9886,872,M,PhD,59,Other,65,93,Full,0,6048.0
9887,872,M,PhD,59,Other,65,94,Full,0,6048.0
9888,872,M,PhD,59,Other,65,95,Full,0,6223.0
9889,873,M,PhD,60,Prof,83,83,Full,0,5617.0
9890,873,M,PhD,60,Prof,83,84,Full,0,5746.0
9891,873,M,PhD,60,Prof,83,85,Full,0,5746.0
9892,873,M,PhD,60,Prof,83,86,Full,0,6827.0
9893,873,M,PhD,60,Prof,83,87,Full,0,7169.0
9894,873,M,PhD,60,Prof,83,88,Full,0,7272.0
9895,873,M,PhD,60,Prof,83,89,Full,0,7781.0
9896,873,M,PhD,60,Prof,83,90,Full,0,9132.0
9897,873,M,PhD,60,Prof,83,91,Full,0,9556.0
9898,873,M,PhD,60,Prof,83,92,Full,0,9974.0
9899,873,M,PhD,60,Prof,83,93,Full,0,10263.0
9900,873,M,PhD,60,Prof,83,94,Full,0,10263.0
9901,873,M,PhD,60,Prof,83,95,Full,0,10713.0
9902,874,F,PhD,81,Other,89,89,Assoc,0,4387.0
9903,874,F,PhD,81,Other,89,90,Assoc,0,4463.0
9904,874,F,PhD,81,Other,89,91,Assoc,0,4737.0
9905,874,F,PhD,81,Other,89,92,Assoc,0,4806.0
9906,874,F,PhD,81,Other,89,93,Assoc,0,4875.0
9907,874,F,PhD,81,Other,89,94,Assoc,0,4875.0
9908,874,F,PhD,81,Other,89,95,Assoc,0,4945.0
9909,875,M,PhD,71,Other,74,76,Assoc,0,2517.0
9910,875,M,PhD,71,Other,74,77,Assoc,0,2714.0
9911,875,M,PhD,71,Other,74,78,Assoc,0,2844.0
9912,875,M,PhD,71,Other,74,79,Full,0,3300.0
9913,875,M,PhD,71,Other,74,80,Full,0,3496.0
9914,875,M,PhD,71,Other,74,81,Full,0,3943.0
9915,875,M,PhD,71,Other,74,82,Full,0,4057.0
9916,875,M,PhD,71,Other,74,83,Full,1,4664.0
9917,875,M,PhD,71,Other,74,84,Full,1,5052.0
9918,875,M,PhD,71,Other,74,85,Full,1,5052.0
9919,875,M,PhD,71,Other,74,86,Full,1,5509.0
9920,875,M,PhD,71,Other,74,87,Full,1,5786.0
9921,875,M,PhD,71,Other,74,88,Full,0,6126.0
9922,875,M,PhD,71,Other,74,89,Full,0,6555.0
9923,875,M,PhD,71,Other,74,90,Full,0,6861.0
9924,875,M,PhD,71,Other,74,91,Full,0,7180.0
9925,875,M,PhD,71,Other,74,92,Full,0,7388.0
9926,875,M,PhD,71,Other,74,93,Full,0,7602.0
9927,875,M,PhD,71,Other,74,94,Full,0,7602.0
9928,875,M,PhD,71,Other,74,95,Full,0,7823.0
9929,876,F,PhD,85,Other,88,88,Assist,0,3126.0
9930,876,F,PhD,85,Other,88,89,Assist,0,3250.0
9931,876,F,PhD,85,Other,88,90,Assist,0,3450.0
9932,876,F,PhD,85,Other,88,91,Assist,0,3663.0
9933,876,F,PhD,85,Other,88,92,Assist,0,3769.0
9934,876,F,PhD,85,Other,88,93,Assist,0,3934.0
9935,876,F,PhD,85,Other,88,94,Assoc,0,4048.0
9936,876,F,PhD,85,Other,88,95,Assoc,0,4348.0
9937,877,F,PhD,77,Other,95,95,Full,0,8896.0
9938,878,M,PhD,66,Other,66,76,Assoc,0,1857.0
9939,878,M,PhD,66,Other,66,77,Assoc,0,2006.0
9940,878,M,PhD,66,Other,66,78,Assoc,0,2105.0
9941,878,M,PhD,66,Other,66,79,Assoc,0,2327.0
9942,878,M,PhD,66,Other,66,80,Assoc,0,2513.0
9943,878,M,PhD,66,Other,66,81,Assoc,0,2758.0
9944,878,M,PhD,66,Other,66,82,Assoc,0,2758.0
9945,878,M,PhD,66,Other,66,83,Assoc,0,2910.0
9946,878,M,PhD,66,Other,66,84,Assoc,1,3152.0
9947,878,M,PhD,66,Other,66,85,Assoc,1,3152.0
9948,878,M,PhD,66,Other,66,86,Assoc,1,3246.0
9949,878,M,PhD,66,Other,66,87,Assoc,1,3409.0
9950,878,M,PhD,66,Other,66,88,Assoc,0,3409.0
9951,878,M,PhD,66,Other,66,89,Assoc,1,3648.0
9952,878,M,PhD,66,Other,66,90,Assoc,1,3818.0
9953,878,M,PhD,66,Other,66,91,Assoc,0,3996.0
9954,878,M,PhD,66,Other,66,92,Assoc,0,4112.0
9955,878,M,PhD,66,Other,66,93,Full,0,4676.0
9956,878,M,PhD,66,Other,66,94,Full,0,4676.0
9957,878,M,PhD,66,Other,66,95,Full,0,4951.0
9958,879,M,PhD,75,Other,75,76,Assist,0,1834.0
9959,879,M,PhD,75,Other,75,77,Assist,0,2009.0
9960,879,M,PhD,75,Other,75,78,Assist,0,2112.0
9961,879,M,PhD,75,Other,75,79,Assist,0,2346.0
9962,879,M,PhD,75,Other,75,80,Assist,0,2531.0
9963,879,M,PhD,75,Other,75,81,Assoc,0,2838.0
9964,879,M,PhD,75,Other,75,82,Assoc,0,2838.0
9965,879,M,PhD,75,Other,75,83,Assoc,0,3170.0
9966,879,M,PhD,75,Other,75,84,Assoc,0,3337.0
9967,879,M,PhD,75,Other,75,85,Assoc,0,3337.0
9968,879,M,PhD,75,Other,75,86,Assoc,0,3437.0
9969,879,M,PhD,75,Other,75,87,Assoc,0,3610.0
9970,879,M,PhD,75,Other,75,88,Assoc,0,3610.0
9971,879,M,PhD,75,Other,75,89,Assoc,0,3754.0
9972,879,M,PhD,75,Other,75,90,Assoc,0,3818.0
9973,879,M,PhD,75,Other,75,91,Assoc,0,4231.0
9974,879,M,PhD,75,Other,75,92,Assoc,0,4231.0
9975,879,M,PhD,75,Other,75,93,Assoc,0,4292.0
9976,879,M,PhD,75,Other,75,94,Assoc,0,4292.0
9977,879,M,PhD,75,Other,75,95,Assoc,0,4292.0
9978,880,M,PhD,65,Other,72,76,Assoc,0,1751.0
9979,880,M,PhD,65,Other,72,77,Assoc,0,1958.0
9980,880,M,PhD,65,Other,72,78,Assoc,0,2068.0
9981,880,M,PhD,65,Other,72,79,Assoc,0,2351.515
9982,880,M,PhD,65,Other,72,80,Assoc,0,2505.0
9983,880,M,PhD,65,Other,72,81,Full,0,2834.0
9984,880,M,PhD,65,Other,72,82,Full,0,2834.0
9985,880,M,PhD,65,Other,72,83,Full,0,3077.0
9986,880,M,PhD,65,Other,72,84,Full,0,3381.0
9987,880,M,PhD,65,Other,72,85,Full,0,3381.0
9988,880,M,PhD,65,Other,72,86,Full,0,3904.0
9989,880,M,PhD,65,Other,72,87,Full,0,4101.0
9990,880,M,PhD,65,Other,72,88,Full,0,4281.0
9991,880,M,PhD,65,Other,72,89,Full,0,4580.0
9992,880,M,PhD,65,Other,72,90,Full,0,4863.0
9993,880,M,PhD,65,Other,72,91,Full,0,5162.0
9994,880,M,PhD,65,Other,72,92,Full,0,5388.0
9995,880,M,PhD,65,Other,72,93,Full,0,5544.0
9996,880,M,PhD,65,Other,72,94,Full,0,5544.0
9997,880,M,PhD,65,Other,72,95,Full,0,5787.0
9998,881,F,PhD,88,Other,88,88,Assist,0,3220.0
9999,881,F,PhD,88,Other,88,89,Assist,0,3254.0
10000,881,F,PhD,88,Other,88,90,Assist,0,3406.0
10001,881,F,PhD,88,Other,88,91,Assist,0,3667.0
10002,881,F,PhD,88,Other,88,92,Assist,0,3774.0
10003,881,F,PhD,88,Other,88,93,Assist,0,3996.0
10004,881,F,PhD,88,Other,88,94,Assist,0,3996.0
10005,881,F,PhD,88,Other,88,95,Assoc,0,4353.0
10006,882,F,PhD,72,Other,72,76,Full,0,2286.0
10007,882,F,PhD,72,Other,72,77,Full,0,2561.0
10008,882,F,PhD,72,Other,72,78,Full,0,2792.0
10009,882,F,PhD,72,Other,72,79,Full,0,3155.0
10010,882,F,PhD,72,Other,72,80,Full,0,3361.0
10011,882,F,PhD,72,Other,72,81,Full,0,4283.582
10012,882,F,PhD,72,Other,72,82,Full,0,4053.0
10013,882,F,PhD,72,Other,72,83,Full,0,4275.0
10014,882,F,PhD,72,Other,72,84,Full,0,4903.0
10015,882,F,PhD,72,Other,72,85,Full,0,4903.0
10016,882,F,PhD,72,Other,72,86,Full,0,5050.0
10017,882,F,PhD,72,Other,72,87,Full,1,5617.0
10018,882,F,PhD,72,Other,72,88,Full,1,5863.0
10019,882,F,PhD,72,Other,72,89,Full,1,6454.0
10020,882,F,PhD,72,Other,72,90,Full,1,6852.0
